"ც,თ,ჭ,თ,ჭ",match
"ა,ჰ,ც,ც,ჭ",match
"ჰა,ცა,ჰა,თა,ხა",spell
"ჭა,თხა,ცა,თხა,ჭა",Sound
"ტ,დ,ყ,ე,დ",match
"მ,ღ,ზ,ზ,ტ",match
"ტ,ზ,დ,მ,დ",matchSound
"მ,ტ,ტ,ყ,ე",match
"ტ,ყ,ე,ყ,ე",match
"ე,ზ,დ,დ,ყ",matchSound
"ყ,მ,ზ,დ,ყ",matchfirst
"ზ,მ,ტ,ღ,ღ",matchfirst
"ჭ,ფ,თ,ც,ხ",matchSound
"ყ,ყ,დ,მ,დ",matchfirst
"ღ,მ,ზ,დ,დ",matchfirst
"ყე,ღე,მზე,ღე,ტყე",spell
"მე,მე,მე,ტე,დე",spell
"დე,ღე,მზე,მზე,ღე",Sound
"ი,რ,ი,რ,ნ",match
"ჩ,ვ,ჩ,ვ,ი",match
"პ,ნ,პ,ჩ,ი",matchSound
"რ,ვ,ნ,რ,ნ",match
"ი,ნ,ნ,ჩ,პ",match
"ჭ,ჰ,ჰ,ც,ც",match
"პ,რ,ჩ,ი,ნ",matchSound
"ჩ,პ,ვ,ჩ,ნ",matchfirst
"ვ,ჩ,რ,ვ,რ",matchfirst
"ვ,ჩ,რ,ვ,პ",matchfirst
"ნ,პ,რ,პ,ვ",matchfirst
"ჩირი,ჩირი,რი,ნი,პი",spell
"ვი,ჩი,ჩი,ჩირი,ჩირი",spell
"ნი,ჩირი,რი,პი,ჩირი",Sound
"ო,ო,გ,ჯ,ჟ",match
"ქ,ჯ,ლ,ო,ქ",match
"ჭ,ხ,ჰ,ფ,ჭ",match
"გ,ჯ,ჯ,ო,ქ",matchSound
"ლ,წ,ო,წ,წ",match
"გ,ჯ,ჯ,ლ,ლ",match
"გ,ჟ,გ,წ,ჯ",matchSound
"გ,ქ,გ,ლ,გ",matchfirst
"წ,ჯ,ქ,ლ,ქ",matchfirst
"ქ,გ,ქ,წ,წ",matchfirst
"ჯ,ლ,ქ,ჯ,ქ",matchfirst
"გოგო,ლოქო,წო,ჟო,ჟო",spell
"ჟო,ჯო,ლოქო,ლო,გო",spell
"ფ,ჭ,ფ,ჰ,ჭ",matchSound
"წო,ლოქო,ჟოლო,ჟო,ქო",Sound
"უ,ბ,შ,კ,უ",match
"ს,კ,კ,ძ,ძ",match
"უ,ს,უ,უ,ს",matchSound
"ძ,კ,კ,შ,ს",match
"ს,კ,შ,უ,უ",match
"ბ,უ,ძ,უ,შ",matchSound
"ბ,ძ,ძ,ბ,შ",matchfirst
"ბ,ს,ძ,ბ,კ",matchfirst
"ბ,ბ,შ,ძ,ბ",matchfirst
"ჰ,ჰ,ჭ,ფ,ხ",matchfirst
"კ,ბ,კ,ძ,შ",matchfirst
"ბუ,სუ,ძუ,ბუ,ბუ",spell
"სუ,შუ,სუ,ბუ,სუ",spell
"ბუ,ბუ,სუ,ბუ,შუ",Sound
"კ,ძ,ს,ს,ბ",match
"ძ,უ,ბ,ს,კ",match
"შ,ს,ს,კ,ბ",matchSound
"კ,შ,უ,ბ,უ",match
"შ,ს,შ,შ,უ",match
"ძ,შ,კ,ბ,კ",matchSound
"ხ,ჰ,ფ,ჰ,ფ",matchfirst
"ბ,კ,შ,ს,შ",matchfirst
"ძ,ბ,ძ,ბ,შ",matchfirst
"შ,ბ,ბ,ძ,კ",matchfirst
"ს,ბ,ბ,შ,ბ",matchfirst
"ბუ,ძუ,ძუძუ,ბუ,კუ",spell
"შუ,შუ,კუ,სუ,შუ",spell
"ბუ,ძუ,ბუ,ბუ,ძუძუ",Sound
"თ,ც,თ,ჭ,თ",matchfirst
"თა,ცა,ხა,ჭა,ხა",spell
