"ખ,ઝ,ચ,ઙ,ઘ",match
"ટ,છ,ગ,ઠ,જ",match
"અઃ,ઈ,ઔ,ઓ,એ",match
"ઋ,અં,ઐ,અ,ઉ",match
"ઊ,ઇ,આ,અ,ઉ",match
"ઓ,ઔ,એ,ઉ,અઃ",match
"કી,ઘિ,ગિ,કા,કુ",match
"ખા,ગુ,ઘી,ઘા,ખુ",match
"ગી,ખિ,ખી,ગા,કિ",match
"ઙા,ઝા,ઙી,ઝુ,છા",match
"ચા,ઝી,ચુ,ચિ,ચી",match
"ટિ,ટુ,ટી,ઝિ,ઙિ",match
"ઠ,ઝ,ક,ઙ,જ",match
"જી,જા,છિ,જિ,છી",match
"છૂ,જુ,ટા,ઝિ,છિ",match
"તી,ણિ,પિ,નિ,થુ",match
"ની,તુ,ડુ,ણા,બી",match
"ડી,બુ,ણી,ના,ઢુ",match
"પા,પુ,પી,થા,ફી",match
"દુ,ઢી,ડિ,દા,થી",match
"ભી,યિ,વી,રિ,શા",match
"શિ,મા,લા,વા,રા",match
"વિ,રી,ભુ,યુ,ભિ",match
"ડ,ધ,પ,થ,ણ",match
"લી,લિ,યા,લુ,શુ",match
"મુ,શી,મિ,મી,યી",match
"સુ,જ્ઞી,ષી,ષિ,ક્ષા",match
"સી,ળી,હી,ળા,જ્ઞા",match
"જ્ઞિ,ક્ષિ,સા,ષા,સિ",match
"ષુ,હા,ળિ,જ્ઞુ,ળુ",match
"છા,ઝી,ઙ,ઙી,ઙા",match
"હુ,ક્ષી,ક્ષુ,હિ,ષિ",match
"ચૃ,ચે,કૂ,ઠૃ,ઙૈ",match
"ટે,ઘૃ,ગૈ,જે,ઙૂ",match
"ફ,દ,થ,ન,ણ",match
"ચૂ,ટૃ,ઠૂ,ઘૈ,છૂ",match
"ખૈ,છૈ,ઘૂ,છે,ખૃ",match
"પે,તૃ,ણૈ,પૂ,ડે",match
"થૈ,બે,ને,તૂ,થૃ",match
"નૈ,ણે,ફૈ,દે,પૃ",match
"નૂ,ફૃ,બૈ,તૈ,થૂ",match
"થે,નૃ,ધૂ,ડૂ,દૂ",match
"વે,રૂ,મૃ,શૈ,રૈ",match
"ભે,મૂ,ષે,રે,ષૃ",match
"ળૂ,ક્ષૈ,ગો,હૈ,ક્ષૃ",match
"ન,ઢ,દ,ધ,પ",match
"ક્ષે,સે,કં,કઃ,ખં",match
"હે,હૃ,ળે,સૈ,કૌ",match
"ખઃ,ળૃ,ળૈ,ખૌ,જ્ઞૈ",match
"જ્ઞૃ,હૂ,કો,ખો,જ્ઞૂ",match
"ચૌ,ચો,ઘઃ,છો,ટઃ",match
"ચઃ,જો,છઃ,ઠો,ઠઃ",match
"ઠૌ,જં,છં,ટો,ઙં",match
"ઙૌ,ઙો,ઙઃ,ઠં,છૌ",match
"ઘૌ,જઃ,ટં,ઝઃ,ટૌ",match
"ઢો,ણૌ,ઢૌ,ડૌ,તૌ",match
"શ,ળ,ષ,સ,લ",match
"ણં,થૌ,ણઃ,થો,ડો",match
"તં,ણો,ઢઃ,થઃ,ડં",match
"ડઃ,તઃ,તો,ઢં,થં",match
"થં,ઢો,ણૌ,થઃ,ણઃ",match
"નઃ,ફૌ,પં,પઃ,પો",match
"દં,દઃ,બઃ,નૌ,પૌ",match
"નં,ધં,દૌ,ફં,ફઃ",match
"ફો,બૌ,બં,નો,દો",match
"ધો,ધઃ,ધૌ,બો,ફઃ",match
"લઃ,મો,લૌ,મઃ,મૌ",match
"જ્ઞ,શ,ષ,વ,હ",match
"ભૌ,યૌ,વૌ,ભં,રો",match
"લો,લં,યઃ,વો,રં",match
"સં,જ્ઞઃ,હૌ,ળો,હં",match
"જ્ઞં,શં,ળૌ,સૌ,ળં",match
"ષઃ,ષો,સો,જ્ઞૌ,સઃ",match
"ષં,જ્ઞો,ક્ષૌ,શઃ,હો",match
"ષૌ,ક્ષઃ,ળઃ,ક્ષો,ક્ષં",match
"ભ,ર,ક્ષ,ય,સ",match
"શ,હ,લ,મ,ળ",match
