"l,k,f,f,k",match
"k,s,l,b,f",match
"ifi,si,ki,isi,vi",spell
"vi,si,bi,ki,gi",Sound
"r,z,u,h,u",match
"z,b,z,g,u",match
"z,z,u,y,r",matchSound
"b,u,z,r,r",match
"h,z,h,y,y",match
"h,h,b,z,y",matchSound
"r,z,h,y,b",matchfirst
"y,b,r,y,z",matchfirst
"f,i,f,k,b",matchSound
"u,g,r,r,u",matchfirst
"g,u,h,g,h",matchfirst
"gu,yu,hu,ru,ubururu",spell
"ru,yu,zu,gu,hu",spell
"ru,gu,ubururu,uru,gu",Sound
"n,m,h,w,w",match
"m,w,n,m,h",match
"d,n,h,m,h",matchSound
"n,w,m,w,d",match
"h,m,h,h,n",match
"g,s,i,g,l",match
"w,d,h,h,o",matchSound
"n,h,o,n,d",matchfirst
"w,o,w,o,m",matchfirst
"h,h,h,d,m",matchfirst
"d,n,o,w,n",matchfirst
"ino,ikawa,ho,mo,ho",spell
"mo,ino,ihaho,do,mo",spell
"ho,wino,ihaho,wino,wino",Sound
"a,s,p,k,p",match
"t,n,p,r,r",match
"b,f,f,f,b",match
"k,p,a,k,a",matchSound
"p,s,t,t,s",match
"n,p,r,s,a",match
"r,m,k,s,r",matchSound
"t,k,t,k,t",matchfirst
"s,t,s,a,k",matchfirst
"k,m,s,r,r",matchfirst
"p,r,r,t,n",matchfirst
"papa,amasaka,ka,ta,amasaka",spell
"sa,ra,mama,ra,ma",spell
"s,k,s,v,f",matchSound
"sa,ra,amasaka,pa,amasaka",Sound
"e,e,r,e,e",match
"r,j,e,m,g",match
"j,r,j,e,c",matchSound
"j,c,b,e,b",match
"j,b,g,g,g",match
"g,j,j,e,c",matchSound
"m,r,j,m,m",matchfirst
"g,g,c,b,c",matchfirst
"m,j,j,g,m",matchfirst
"i,i,v,k,l",matchfirst
"c,b,r,g,r",matchfirst
"ce,ce,ico,ico,ce",spell
"meme,ico,je,meme,je",spell
"re,be,ibaba,ico,ibaba",Sound
"m,b,r,j,c",match
"m,r,j,c,r",match
"c,r,r,m,j",matchSound
"c,b,r,g,e",match
"e,b,g,m,m",match
"m,e,c,b,m",matchSound
"v,i,i,b,f",matchfirst
"g,c,j,r,j",matchfirst
"b,c,m,g,r",matchfirst
"j,r,j,r,j",matchfirst
"c,r,r,m,b",matchfirst
"ico,ico,meme,ge,ge",spell
"ge,igare,me,ge,igare",spell
"be,ce,ibaba,meme,icebe",Sound
"s,f,i,b,b",matchfirst
"bibi,bibi,ifi,gi,gi",spell
