"b,s,s,k,k",match
"t,s,d,s,b",match
"ubax,quful,dun,quful,dun",spell
"fur,run,cun,fur,quful",Sound
"h,e,y,e,x",match
"y,x,e,h,y",match
"h,e,h,w,y",matchSound
"y,y,w,g,g",match
"e,h,w,e,h",match
"y,h,g,e,x",matchSound
"w,g,h,g,g",matchfirst
"h,h,y,w,e",matchfirst
"s,k,a,b,s",matchSound
"g,h,w,x,e",matchfirst
"h,e,h,g,y",matchfirst
"quful,fur,dun,ubax,run",spell
"run,quful,dun,ubax,fur",spell
"ubax,fur,quful,fur,ubax",Sound
"x,x,i,q,n",match
"n,q,q,x,x",match
"n,x,m,q,m",matchSound
"i,x,i,x,q",match
"s,s,m,s,q",match
"b,t,b,d,l",match
"x,m,x,q,s",matchSound
"m,m,i,i,i",matchfirst
"q,n,x,s,n",matchfirst
"s,m,s,x,x",matchfirst
"q,q,x,n,s",matchfirst
"run,dun,run,run,ubax",spell
"ubax,run,cun,run,fur",spell
"dun,run,dun,ubax,run",Sound
"o,k,s,q,s",match
"k,k,o,h,s",match
"a,t,j,k,s",match
"s,q,k,h,q",matchSound
"q,c,h,k,k",match
"k,s,s,s,c",match
"s,s,c,k,s",matchSound
"sh,sh,q,q,q",matchfirst
"sh,c,o,q,c",matchfirst
"k,q,sh,k,k",matchfirst
"h,q,k,sh,q",matchfirst
"cun,quful,dun,dun,ubax",spell
"ubax,cun,dun,quful,ubax",spell
"d,s,a,b,b",matchSound
"quful,shaqo,cun,ubax,shaqo",Sound
"r,d,r,f,c",match
"r,d,f,r,d",match
"q,u,f,c,d",matchSound
"c,q,u,c,r",match
"r,u,d,q,q",match
"r,c,u,c,c",matchSound
"d,q,d,q,r",matchfirst
"u,u,r,u,u",matchfirst
"c,q,r,c,r",matchfirst
"k,s,a,j,l",matchfirst
"d,q,u,c,c",matchfirst
"run,run,dun,dun,dun",spell
"cun,quful,dun,ubax,run",spell
"quful,dun,run,dun,ubax",Sound
"f,d,f,q,d",match
"q,r,u,q,c",match
"r,r,d,f,r",matchSound
"u,c,q,u,u",match
"q,d,q,q,u",match
"d,d,q,q,c",matchSound
"d,t,d,b,t",matchfirst
"u,r,q,q,q",matchfirst
"f,c,r,r,f",matchfirst
"r,c,d,r,c",matchfirst
"d,q,d,f,r",matchfirst
"cun,ubax,fur,dun,fur",spell
"dun,run,run,run,fur",spell
"ubax,quful,ubax,ubax,cun",Sound
"j,s,k,b,a",matchfirst
"run,ubax,quful,cun,quful",spell
