"t,l,t,l,k",match
"l,a,k,k,k",match
"aklat,lata,kalat,tala,lata",spell
"lata,alak,lata,alak,alak",Sound
"m,y,y,y,e",match
"h,m,y,m,h",match
"y,e,y,y,h",matchSound
"y,m,y,h,h",match
"e,y,h,m,h",match
"e,m,y,m,e",matchSound
"e,e,e,e,e",matchfirst
"e,e,e,e,e",matchfirst
"l,a,k,k,l",matchSound
"e,e,e,e,e",matchfirst
"e,e,e,e,e",matchfirst
"eh,eh,eh,eh,kalat",spell
"ey,eh,aklat,alak,kalat",spell
"kalat,aklat,eh,lata,aklat",Sound
"s,s,w,s,w",match
"w,s,i,s,w",match
"b,b,b,b,i",matchSound
"i,b,s,s,s",match
"w,w,i,i,s",match
"l,t,t,a,l",match
"s,b,s,w,s",matchSound
"b,b,b,b,s",matchfirst
"s,s,b,b,b",matchfirst
"s,b,s,b,s",matchfirst
"b,b,b,s,b",matchfirst
"bibi,sisiw,sisiw,bibi,sisiw",spell
"bibi,bibi,bibi,bibi,sisiw",spell
"bibi,bibi,sisiw,sisiw,bibi",Sound
"o,n,d,r,o",match
"n,n,o,r,n",match
"t,k,k,t,t",match
"o,o,r,n,n",matchSound
"d,d,d,o,d",match
"d,d,o,d,n",match
"d,r,r,o,r",matchSound
"n,n,d,d,n",matchfirst
"d,n,n,n,n",matchfirst
"n,d,d,d,n",matchfirst
"d,d,d,d,n",matchfirst
"noon,doon,noon,noon,doon",spell
"noon,nood,doon,noon,noo",spell
"l,k,a,a,t",matchSound
"doon,noo,noon,nood,doon",Sound
"ng,ng,u,u,ng",match
"p,g,p,u,u",match
"ng,g,g,g,g",matchSound
"ng,p,u,g,p",match
"n,u,p,ng,p",match
"u,u,g,u,ng",matchSound
"u,p,u,u,u",matchfirst
"u,u,u,u,u",matchfirst
"u,u,u,u,u",matchfirst
"l,t,t,k,l",matchfirst
"u,p,u,p,p",matchfirst
"pung,noon,pung,pung,ung",spell
"noo,nood,ug,noo,noo",spell
"nood,noo,noo,nood,ug",Sound
"u,ng,p,ng,p",match
"g,ng,ng,ng,p",match
"p,p,ng,g,ng",matchSound
"u,u,ng,p,g",match
"ng,p,g,g,p",match
"p,ng,p,p,ng",matchSound
"l,t,a,l,l",matchfirst
"u,u,u,u,p",matchfirst
"p,u,p,p,p",matchfirst
"p,p,p,u,u",matchfirst
"p,p,p,p,p",matchfirst
"pung,pung,pung,pung,pung",spell
"pung,pung,pung,pung,pung",spell
"pung,pung,pung,pung,pung",Sound
"k,a,a,t,t",matchfirst
"kalat,kalat,aklat,kalat,tala",spell
